destination_name,name,category,duration_hours,difficulty,price_npr,description,available_months
dest,Local Market Tour - Vata Mandir,Cultural,2,Easy,0,Explore local market and shops at Vata Mandir,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Vata Mandir,Cultural,2,Easy,400,Visit the local museum at Vata Mandir,"1,2,3,4,5,9,10,11,12"
dest,Pashupatinath temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Pashupatinath temple,Cultural,2,Easy,300,Visit the historic temple complex at Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Pashupatinath temple,Cultural,3,Easy,200,Guided heritage walking tour at Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Pashupatinath temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Pashupatinath temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Pashupatinath temple,Cultural,2,Easy,0,Explore local market and shops at Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Pashupatinath temple,Cultural,2,Easy,400,Visit the local museum at Pashupatinath temple,"1,2,3,4,5,9,10,11,12"
dest,Hanumandhoka palace Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Hanumandhoka palace,Cultural,2,Easy,300,Visit the historic temple complex at Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Hanumandhoka palace,Cultural,3,Easy,200,Guided heritage walking tour at Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Hanumandhoka palace,Cultural,2,Easy,500,Traditional Nepali dance performance at Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Hanumandhoka palace,Cultural,2,Easy,800,Learn traditional Nepali pottery at Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Hanumandhoka palace,Cultural,2,Easy,0,Explore local market and shops at Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Hanumandhoka palace,Cultural,2,Easy,400,Visit the local museum at Hanumandhoka palace,"1,2,3,4,5,9,10,11,12"
dest,Chitwan national park Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Chitwan national park,"3,4,5,9,10,11"
dest,Mountain Trekking - Chitwan national park,Adventure,4,Moderate,1500,Trek through mountain trails at Chitwan national park,"3,4,5,9,10,11"
dest,Sunrise Hike - Chitwan national park,Adventure,3,Moderate,500,Early morning hike to viewpoint at Chitwan national park,"3,4,5,9,10,11"
dest,Rock Climbing - Chitwan national park,Adventure,3,Challenging,2000,Guided rock climbing session at Chitwan national park,"3,4,5,9,10,11"
dest,River Crossing - Chitwan national park,Adventure,2,Moderate,800,Cross a suspension bridge at Chitwan national park,"3,4,5,9,10,11"
dest,Mountain Biking - Chitwan national park,Adventure,4,Challenging,2500,Mountain biking trail ride at Chitwan national park,"3,4,5,9,10,11"
dest,Camping Experience - Chitwan national park,Adventure,8,Moderate,3000,Overnight camping in nature at Chitwan national park,"3,4,5,9,10,11"
dest,Kalinchowk bhagwati temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Kalinchowk bhagwati temple,Cultural,2,Easy,300,Visit the historic temple complex at Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Kalinchowk bhagwati temple,Cultural,3,Easy,200,Guided heritage walking tour at Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Kalinchowk bhagwati temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Kalinchowk bhagwati temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Kalinchowk bhagwati temple,Cultural,2,Easy,0,Explore local market and shops at Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Kalinchowk bhagwati temple,Cultural,2,Easy,400,Visit the local museum at Kalinchowk bhagwati temple,"1,2,3,4,5,9,10,11,12"
dest,Baudhanath stupa Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Baudhanath stupa,Cultural,2,Easy,300,Visit the historic temple complex at Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Baudhanath stupa,Cultural,3,Easy,200,Guided heritage walking tour at Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Baudhanath stupa,Cultural,2,Easy,500,Traditional Nepali dance performance at Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Baudhanath stupa,Cultural,2,Easy,800,Learn traditional Nepali pottery at Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Baudhanath stupa,Cultural,2,Easy,0,Explore local market and shops at Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Baudhanath stupa,Cultural,2,Easy,400,Visit the local museum at Baudhanath stupa,"1,2,3,4,5,9,10,11,12"
dest,Gosaikunda lake Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Gosaikunda lake,"3,4,5,9,10,11"
dest,Mountain Trekking - Gosaikunda lake,Adventure,4,Moderate,1500,Trek through mountain trails at Gosaikunda lake,"3,4,5,9,10,11"
dest,Sunrise Hike - Gosaikunda lake,Adventure,3,Moderate,500,Early morning hike to viewpoint at Gosaikunda lake,"3,4,5,9,10,11"
dest,Rock Climbing - Gosaikunda lake,Adventure,3,Challenging,2000,Guided rock climbing session at Gosaikunda lake,"3,4,5,9,10,11"
dest,River Crossing - Gosaikunda lake,Adventure,2,Moderate,800,Cross a suspension bridge at Gosaikunda lake,"3,4,5,9,10,11"
dest,Mountain Biking - Gosaikunda lake,Adventure,4,Challenging,2500,Mountain biking trail ride at Gosaikunda lake,"3,4,5,9,10,11"
dest,Camping Experience - Gosaikunda lake,Adventure,8,Moderate,3000,Overnight camping in nature at Gosaikunda lake,"3,4,5,9,10,11"
dest,Saping village Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Saping village,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Saping village,Cultural,2,Easy,300,Visit the historic temple complex at Saping village,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Saping village,Cultural,3,Easy,200,Guided heritage walking tour at Saping village,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Saping village,Cultural,2,Easy,500,Traditional Nepali dance performance at Saping village,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Saping village,Cultural,2,Easy,800,Learn traditional Nepali pottery at Saping village,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Saping village,Cultural,2,Easy,0,Explore local market and shops at Saping village,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Saping village,Cultural,2,Easy,400,Visit the local museum at Saping village,"1,2,3,4,5,9,10,11,12"
dest,Patan durbar square Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Patan durbar square,Cultural,2,Easy,300,Visit the historic temple complex at Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Patan durbar square,Cultural,3,Easy,200,Guided heritage walking tour at Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Patan durbar square,Cultural,2,Easy,500,Traditional Nepali dance performance at Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Patan durbar square,Cultural,2,Easy,800,Learn traditional Nepali pottery at Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Patan durbar square,Cultural,2,Easy,0,Explore local market and shops at Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Patan durbar square,Cultural,2,Easy,400,Visit the local museum at Patan durbar square,"1,2,3,4,5,9,10,11,12"
dest,Changunarayan temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Changunarayan temple,Cultural,2,Easy,300,Visit the historic temple complex at Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Changunarayan temple,Cultural,3,Easy,200,Guided heritage walking tour at Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Changunarayan temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Changunarayan temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Changunarayan temple,Cultural,2,Easy,0,Explore local market and shops at Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Changunarayan temple,Cultural,2,Easy,400,Visit the local museum at Changunarayan temple,"1,2,3,4,5,9,10,11,12"
dest,Bhaktapur durbar square Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Bhaktapur durbar square,Cultural,2,Easy,300,Visit the historic temple complex at Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Bhaktapur durbar square,Cultural,3,Easy,200,Guided heritage walking tour at Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Bhaktapur durbar square,Cultural,2,Easy,500,Traditional Nepali dance performance at Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Bhaktapur durbar square,Cultural,2,Easy,800,Learn traditional Nepali pottery at Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Bhaktapur durbar square,Cultural,2,Easy,0,Explore local market and shops at Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Bhaktapur durbar square,Cultural,2,Easy,400,Visit the local museum at Bhaktapur durbar square,"1,2,3,4,5,9,10,11,12"
dest,Nagarkot Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Nagarkot,"3,4,5,9,10,11"
dest,Mountain Trekking - Nagarkot,Adventure,4,Moderate,1500,Trek through mountain trails at Nagarkot,"3,4,5,9,10,11"
dest,Sunrise Hike - Nagarkot,Adventure,3,Moderate,500,Early morning hike to viewpoint at Nagarkot,"3,4,5,9,10,11"
dest,Rock Climbing - Nagarkot,Adventure,3,Challenging,2000,Guided rock climbing session at Nagarkot,"3,4,5,9,10,11"
dest,River Crossing - Nagarkot,Adventure,2,Moderate,800,Cross a suspension bridge at Nagarkot,"3,4,5,9,10,11"
dest,Mountain Biking - Nagarkot,Adventure,4,Challenging,2500,Mountain biking trail ride at Nagarkot,"3,4,5,9,10,11"
dest,Camping Experience - Nagarkot,Adventure,8,Moderate,3000,Overnight camping in nature at Nagarkot,"3,4,5,9,10,11"
dest,Indra sarovar lake Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Indra sarovar lake,"3,4,5,9,10,11"
dest,Lake Boating - Indra sarovar lake,Nature,2,Easy,500,Boating on the scenic lake at Indra sarovar lake,"3,4,5,9,10,11"
dest,Waterfall Visit - Indra sarovar lake,Nature,3,Easy,0,Visit to nearby waterfall at Indra sarovar lake,"3,4,5,9,10,11"
dest,Nature Photography - Indra sarovar lake,Nature,3,Easy,0,Photography at scenic viewpoints at Indra sarovar lake,"3,4,5,9,10,11"
dest,Village Walk - Indra sarovar lake,Nature,2,Easy,0,Walk through traditional villages at Indra sarovar lake,"3,4,5,9,10,11"
dest,Viewpoint Visit - Indra sarovar lake,Nature,1.5,Easy,0,Visit scenic viewpoint at Indra sarovar lake,"3,4,5,9,10,11"
dest,Garden Tour - Indra sarovar lake,Nature,2,Easy,200,Visit to botanical garden or park at Indra sarovar lake,"3,4,5,9,10,11"
dest,Swayambhunath temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Swayambhunath temple,Cultural,2,Easy,300,Visit the historic temple complex at Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Swayambhunath temple,Cultural,3,Easy,200,Guided heritage walking tour at Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Swayambhunath temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Swayambhunath temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Swayambhunath temple,Cultural,2,Easy,0,Explore local market and shops at Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Swayambhunath temple,Cultural,2,Easy,400,Visit the local museum at Swayambhunath temple,"1,2,3,4,5,9,10,11,12"
dest,Panauti Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Panauti,"3,4,5,9,10,11"
dest,Mountain Trekking - Panauti,Adventure,4,Moderate,1500,Trek through mountain trails at Panauti,"3,4,5,9,10,11"
dest,Sunrise Hike - Panauti,Adventure,3,Moderate,500,Early morning hike to viewpoint at Panauti,"3,4,5,9,10,11"
dest,Rock Climbing - Panauti,Adventure,3,Challenging,2000,Guided rock climbing session at Panauti,"3,4,5,9,10,11"
dest,River Crossing - Panauti,Adventure,2,Moderate,800,Cross a suspension bridge at Panauti,"3,4,5,9,10,11"
dest,Mountain Biking - Panauti,Adventure,4,Challenging,2500,Mountain biking trail ride at Panauti,"3,4,5,9,10,11"
dest,Camping Experience - Panauti,Adventure,8,Moderate,3000,Overnight camping in nature at Panauti,"3,4,5,9,10,11"
dest,Dolakha Bhimsen temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Dolakha Bhimsen temple,Cultural,2,Easy,300,Visit the historic temple complex at Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Dolakha Bhimsen temple,Cultural,3,Easy,200,Guided heritage walking tour at Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Dolakha Bhimsen temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Dolakha Bhimsen temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Dolakha Bhimsen temple,Cultural,2,Easy,0,Explore local market and shops at Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Dolakha Bhimsen temple,Cultural,2,Easy,400,Visit the local museum at Dolakha Bhimsen temple,"1,2,3,4,5,9,10,11,12"
dest,Shailung Hills Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Shailung Hills,"3,4,5,9,10,11"
dest,Mountain Trekking - Shailung Hills,Adventure,4,Moderate,1500,Trek through mountain trails at Shailung Hills,"3,4,5,9,10,11"
dest,Sunrise Hike - Shailung Hills,Adventure,3,Moderate,500,Early morning hike to viewpoint at Shailung Hills,"3,4,5,9,10,11"
dest,Rock Climbing - Shailung Hills,Adventure,3,Challenging,2000,Guided rock climbing session at Shailung Hills,"3,4,5,9,10,11"
dest,River Crossing - Shailung Hills,Adventure,2,Moderate,800,Cross a suspension bridge at Shailung Hills,"3,4,5,9,10,11"
dest,Mountain Biking - Shailung Hills,Adventure,4,Challenging,2500,Mountain biking trail ride at Shailung Hills,"3,4,5,9,10,11"
dest,Camping Experience - Shailung Hills,Adventure,8,Moderate,3000,Overnight camping in nature at Shailung Hills,"3,4,5,9,10,11"
dest,Jiri Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Jiri,"3,4,5,9,10,11"
dest,Lake Boating - Jiri,Nature,2,Easy,500,Boating on the scenic lake at Jiri,"3,4,5,9,10,11"
dest,Waterfall Visit - Jiri,Nature,3,Easy,0,Visit to nearby waterfall at Jiri,"3,4,5,9,10,11"
dest,Nature Photography - Jiri,Nature,3,Easy,0,Photography at scenic viewpoints at Jiri,"3,4,5,9,10,11"
dest,Village Walk - Jiri,Nature,2,Easy,0,Walk through traditional villages at Jiri,"3,4,5,9,10,11"
dest,Viewpoint Visit - Jiri,Nature,1.5,Easy,0,Visit scenic viewpoint at Jiri,"3,4,5,9,10,11"
dest,Garden Tour - Jiri,Nature,2,Easy,200,Visit to botanical garden or park at Jiri,"3,4,5,9,10,11"
dest,Gaurishankar conservation area Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Lake Boating - Gaurishankar conservation area,Nature,2,Easy,500,Boating on the scenic lake at Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Waterfall Visit - Gaurishankar conservation area,Nature,3,Easy,0,Visit to nearby waterfall at Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Nature Photography - Gaurishankar conservation area,Nature,3,Easy,0,Photography at scenic viewpoints at Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Village Walk - Gaurishankar conservation area,Nature,2,Easy,0,Walk through traditional villages at Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Viewpoint Visit - Gaurishankar conservation area,Nature,1.5,Easy,0,Visit scenic viewpoint at Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Garden Tour - Gaurishankar conservation area,Nature,2,Easy,200,Visit to botanical garden or park at Gaurishankar conservation area,"3,4,5,9,10,11"
dest,Jilu Village Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Jilu Village,Cultural,2,Easy,300,Visit the historic temple complex at Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Jilu Village,Cultural,3,Easy,200,Guided heritage walking tour at Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Jilu Village,Cultural,2,Easy,500,Traditional Nepali dance performance at Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Jilu Village,Cultural,2,Easy,800,Learn traditional Nepali pottery at Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Jilu Village,Cultural,2,Easy,0,Explore local market and shops at Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Jilu Village,Cultural,2,Easy,400,Visit the local museum at Jilu Village,"1,2,3,4,5,9,10,11,12"
dest,Tsho Rolpa Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Tsho Rolpa,"3,4,5,9,10,11"
dest,Mountain Trekking - Tsho Rolpa,Adventure,4,Moderate,1500,Trek through mountain trails at Tsho Rolpa,"3,4,5,9,10,11"
dest,Sunrise Hike - Tsho Rolpa,Adventure,3,Moderate,500,Early morning hike to viewpoint at Tsho Rolpa,"3,4,5,9,10,11"
dest,Rock Climbing - Tsho Rolpa,Adventure,3,Challenging,2000,Guided rock climbing session at Tsho Rolpa,"3,4,5,9,10,11"
dest,River Crossing - Tsho Rolpa,Adventure,2,Moderate,800,Cross a suspension bridge at Tsho Rolpa,"3,4,5,9,10,11"
dest,Mountain Biking - Tsho Rolpa,Adventure,4,Challenging,2500,Mountain biking trail ride at Tsho Rolpa,"3,4,5,9,10,11"
dest,Camping Experience - Tsho Rolpa,Adventure,8,Moderate,3000,Overnight camping in nature at Tsho Rolpa,"3,4,5,9,10,11"
dest,Tasi Gumba Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Tasi Gumba,Cultural,2,Easy,300,Visit the historic temple complex at Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Tasi Gumba,Cultural,3,Easy,200,Guided heritage walking tour at Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Tasi Gumba,Cultural,2,Easy,500,Traditional Nepali dance performance at Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Tasi Gumba,Cultural,2,Easy,800,Learn traditional Nepali pottery at Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Tasi Gumba,Cultural,2,Easy,0,Explore local market and shops at Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Tasi Gumba,Cultural,2,Easy,400,Visit the local museum at Tasi Gumba,"1,2,3,4,5,9,10,11,12"
dest,Langtang Himal Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Langtang Himal,"3,4,5,9,10,11"
dest,Mountain Trekking - Langtang Himal,Adventure,4,Moderate,1500,Trek through mountain trails at Langtang Himal,"3,4,5,9,10,11"
dest,Sunrise Hike - Langtang Himal,Adventure,3,Moderate,500,Early morning hike to viewpoint at Langtang Himal,"3,4,5,9,10,11"
dest,Rock Climbing - Langtang Himal,Adventure,3,Challenging,2000,Guided rock climbing session at Langtang Himal,"3,4,5,9,10,11"
dest,River Crossing - Langtang Himal,Adventure,2,Moderate,800,Cross a suspension bridge at Langtang Himal,"3,4,5,9,10,11"
dest,Mountain Biking - Langtang Himal,Adventure,4,Challenging,2500,Mountain biking trail ride at Langtang Himal,"3,4,5,9,10,11"
dest,Camping Experience - Langtang Himal,Adventure,8,Moderate,3000,Overnight camping in nature at Langtang Himal,"3,4,5,9,10,11"
